gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),TenureBins,CommunicationType,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,TotalInternetServices,Churn
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,-0.18474316975827634,0.07547486108342433,0,1,1,0,0,1,1,1,0,1,1,1,5,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,-0.45296662683034783,0.7269171171543981,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.9649516709863049,-1.7453033016583583,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-0.6616350889129861,-1.4808726537607744,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,-1.3036580744203279,-0.09766440236656221,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.35385443375272,0.20638078271254426,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,-1.4986089893187626,-0.045198020808003184,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,-1.520086261169393,-0.10834922455668794,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.2053687212101755,-1.530658383661694,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.7762524452949751,1.4147591235780943,1,1,1,1,1,1,1,1,1,1,1,1,6,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.22825677559756213,-0.5829376055232812,0,0,0,1,1,1,0,0,1,0,1,0,3,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.1925240727700028,1.3344911341891887,0,1,0,1,1,0,1,0,0,1,1,1,3,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.6553699904434129,1.2049972775477815,0,0,0,1,1,1,1,0,0,0,0,1,2,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.365336107223837,0.19638228771969723,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,1.1287484522190592,1.4132194970551357,0,1,1,1,1,1,1,0,1,1,0,1,4,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.520086261169393,-1.5771549526367685,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-0.6177174128788511,-1.6708968160383655,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.010137639716155802,0.2719320248941628,0,0,1,1,0,0,1,1,0,1,0,0,3,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.1742800093768861,-0.17070279897786556,0,1,1,1,0,0,1,1,1,0,1,1,4,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.14316055161521743,-0.5822051529323059,0,1,1,1,0,0,0,0,1,1,1,1,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.9993140194523933,-0.49209957963146633,0,0,0,1,1,0,0,0,0,1,1,0,2,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.4182003195034847,1.6536463764041722,0,1,1,1,1,1,1,1,0,1,1,1,5,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.7134411907722271,1.1902582506987074,0,1,1,1,0,1,1,1,1,1,1,0,6,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.5165035641169538,-1.3565249819511644,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.5454328016496126,-0.11921585644076303,0,1,1,1,0,0,0,0,0,0,1,1,1,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.6505266909389773,0.22559786812132118,0,0,0,1,1,0,0,0,0,1,0,1,1,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.5003970418060546,-0.7502084346314354,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0019069323386150378,-0.20203554968231865,0,1,1,1,0,1,0,1,0,1,0,0,3,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.3036580744203279,-1.0124491347083873,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,-0.2710653019033365,-0.39578228117866676,0,0,1,1,0,1,1,0,0,0,0,1,2,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.5939749694389219,0.11986871061446062,0,1,0,1,1,1,0,0,0,0,0,0,1,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.18082754151475303,-1.2869331747264146,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.31801806211066314,0.9115148072696334,0,0,0,1,1,0,1,1,1,0,1,1,4,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.484315639580552,-1.047040293569291,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,-1.509341971558944,0.002515528377650273,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.22008434854960737,-0.9729534566537525,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.8084240882113994,1.385027822083693,0,1,0,1,1,1,1,1,1,1,1,1,6,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,-0.6295324669394692,0.540124024989558,1,1,0,0,0,0,1,1,0,0,1,1,3,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-1.491459864715862,-0.8914279512730314,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.6537556267456439,0.8039503796243695,0,1,0,1,0,1,0,1,1,0,0,1,3,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.2991439256149369,-1.0294137633513845,0,1,0,1,1,0,0,1,1,1,1,1,4,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.5794190958576143,-0.1015553105263265,0,1,0,1,0,0,1,1,1,1,1,0,5,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.9945125571154187,1.1464070324616484,0,1,0,1,0,0,0,1,0,1,1,1,3,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,-1.4861012392173951,-0.49298923213437035,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,-1.338865050992917,-0.3828124187253527,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.33594103857203883,-0.1235972896506031,1,0,0,1,1,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.4010352784588279,-0.6484488942944839,1,0,0,1,0,1,0,0,0,0,0,0,1,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.329333843055409,0.10370846727220899,0,1,1,1,1,0,1,1,0,1,1,1,4,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,-1.4861012392173951,-0.05999748036573889,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-1.1550628756756474,-1.7920904518718583,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.6295324669394692,-1.6732384838594052,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.661826751549728,-0.4854342719057602,0,0,0,1,1,0,0,0,0,0,1,0,1,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.34571316438222227,0.472558871263075,0,1,1,1,0,1,0,1,0,1,1,0,4,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.49196098864917237,-0.14489425351119825,0,0,0,1,0,0,1,1,0,0,0,1,2,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.3353398929326472,-1.841887081005044,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,-0.41112650852989485,-0.20213639620358667,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.1394205659295797,-1.4769480383285052,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-1.518294753560608,-1.025518711575757,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,-0.25111963517130137,0.4461818537180735,0,1,0,1,1,0,1,0,0,0,0,0,1,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.2527616258744282,0.7019822159623743,0,1,1,1,1,1,0,0,1,0,1,1,3,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.8710837253440165,-0.6178766802176517,0,1,0,1,0,0,1,1,0,0,1,1,3,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.5147126920136147,0.008990376475626938,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,1.4673221223257036,1.6826067048826,0,1,1,1,1,1,1,1,0,1,1,0,5,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,-1.530842035006601,-0.09495908840165311,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.048897074514521,0.2599807455488704,0,1,0,1,0,1,1,0,1,1,0,1,4,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-1.360037280716139,-0.5584542476397499,0,1,1,1,1,0,0,0,0,0,0,1,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.5195576783571028,1.4308510913620596,0,0,0,1,1,0,1,1,1,1,1,1,5,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.5480260370043175,1.6699005815093553,0,1,1,1,1,0,1,1,1,1,1,1,5,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.47896065668675,-1.8865360163126967,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.2196008551452964,0.5500199057665175,0,1,0,1,0,1,0,0,1,1,1,1,4,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.5178966865213083,-0.1444832013342758,0,0,0,1,0,0,1,0,1,0,0,1,2,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.3356870888893257,1.5744570380676788,0,1,1,1,1,1,0,1,0,1,1,0,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.46113768844815906,-0.19537040743905149,0,0,1,1,0,0,0,0,0,1,0,1,1,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.15299109748671788,0.6381087759139031,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.5146557549541306,0.5512367302738131,0,0,0,1,0,0,1,0,1,0,0,1,2,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,-0.2893623602482716,0.9648618143976717,0,1,1,0,0,1,1,1,1,0,1,1,5,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5130351790596815,-1.4868198230186156,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.3690273195394072,0.2738203956747668,0,0,0,1,0,1,0,1,1,1,1,1,5,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.237112376847178,1.4535298816427324,0,1,0,1,0,0,1,1,1,1,1,1,5,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-0.6059088595004414,-1.4668471195240167,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.3194890232618453,-1.8372555425153565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,-1.5147126920136147,-0.13698909951608415,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,-1.505763063019793,-0.6080361591940984,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.7360005707999333,0.291042194607856,1,1,0,1,1,0,0,0,0,0,1,0,1,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,-0.17977158759589779,0.7763987846248738,0,1,0,0,0,1,1,1,0,1,1,1,5,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,-0.6312208655393579,0.6922030128665403,0,1,1,0,0,1,1,1,1,0,0,0,4,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,-0.25111963517130137,0.8691850631884251,0,1,0,0,0,1,1,1,1,1,0,1,5,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.652141193592083,1.2120229529563744,0,1,1,1,1,0,1,1,1,1,1,1,5,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.5162762574251238,-0.5215409817316256,0,0,0,1,0,0,0,0,0,1,0,1,1,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.19555452800160608,-0.981335309539081,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,-1.3371023464367613,0.2321312704652903,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.4986089893187626,-1.8930654164431955,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.4697234236007711,-1.1675539294047315,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.5290486008512154,-1.0769564286493998,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-0.4512916046950528,-0.038943348749920184,0,0,0,0,0,1,0,0,0,1,1,1,3,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.553527660490602,0.5046072567978147,0,1,1,1,0,1,0,1,1,1,1,1,5,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.2976835212402813,-1.6115193391734084,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.8357493754416407,0.5637599374484326,0,0,0,1,1,0,0,0,1,0,1,1,2,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.6876427455917058,0.9477248797330349,0,1,1,1,1,1,1,0,1,1,1,1,5,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.4134438921096324,1.2957431509775965,0,0,0,1,1,1,1,0,1,1,1,1,5,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.951274479547202,1.0930508017864837,0,0,0,1,0,1,1,0,1,0,1,1,4,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6650547165017638,-1.4664218909721092,0,0,0,1,0,1,0,0,0,0,1,1,2,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,-1.4968212461453174,0.10746584967774726,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,-1.3230097042595301,-0.44967677680542445,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.32432955030581295,-1.3544742600464819,0,0,0,1,1,0,1,0,0,0,0,1,1,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.167240643688247,-0.9278560896283187,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.2935620620740176,-0.02924226294539194,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.9993140194523933,-0.13943863696586936,1,0,0,1,0,0,1,0,0,1,1,1,3,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.5147126920136147,-0.9529293633459306,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.7295563844653106,1.4017816125235256,0,0,0,1,1,0,1,1,1,1,1,0,5,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,1.4514819259011942,1.6459435502510857,0,0,0,1,1,0,1,1,1,1,1,0,5,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.3440846741907523,0.7061270756346222,0,1,1,1,0,1,0,0,1,1,1,1,4,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.9801048591105764,1.362348022275287,1,1,0,1,0,1,1,1,0,0,1,0,4,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,-0.31100303290119713,-0.42400586722874944,1,0,0,1,0,0,1,1,0,0,0,1,2,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3652489125397085,-0.9722373858081128,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.026592151621930002,0.49982736541481,0,0,0,1,1,0,0,1,0,0,1,0,2,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.3343120741231109,-0.1688194722365328,1,0,0,1,0,0,1,0,0,0,0,1,1,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-0.5200665888589938,-1.6519797926488686,0,0,0,1,0,1,0,0,0,0,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.1271528709239793,0.9927882427092721,0,0,0,1,1,1,1,1,0,0,1,1,4,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.951274479547202,1.0652266864206563,0,1,0,1,0,1,1,1,0,1,0,1,4,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.20373323258842205,-1.2520754327983372,0,1,1,1,0,0,0,0,0,0,0,0,0,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.8024671272577097,-1.7089522806669883,1,1,0,0,0,0,1,0,0,1,0,0,2,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.635993032336131,0.5341699345785357,0,0,1,1,1,0,1,1,1,1,1,0,5,0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.5111318965491862,-1.1349804478643717,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,-0.1532718837558206,0.9469215680025955,0,1,1,0,0,0,1,1,1,1,1,1,5,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,1.6380670519102982,1.5117079059008003,0,1,1,1,1,1,1,1,1,1,1,0,6,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.6143879297312658,1.3014099714425098,0,0,0,1,1,1,1,1,1,1,1,0,6,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-0.6531822889870186,-1.4839472439907628,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,-0.6396648701183852,-0.07361417096021865,1,1,0,0,0,1,0,1,0,0,1,1,3,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-0.7701401739132676,-1.2960390286212,1,0,0,0,0,0,0,1,0,0,1,1,2,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.3785487068784168,0.002977470833853207,1,0,0,1,1,0,1,1,0,1,1,1,4,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.8341425261130828,1.130815717768709,1,1,0,1,1,0,1,0,0,0,1,1,2,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,-0.4764295073677076,0.08426235256675856,0,0,0,0,0,1,1,0,1,0,1,1,4,0
